_id,subject,topic,tag,task,duration,status,user,createdAt,finishedAt,__v
68261e8a135f2cb0d06b10eb,Software Engineering - RE,User testing,,,120,done,682328e4b838d475ecd54f91,2023-12-08T16:05:25.000Z,2023-12-07T23:00:00.000Z,0
68261e8a135f2cb0d06b10ec,Software Engineering - MP,Friday Meeting ,,,210,done,682328e4b838d475ecd54f91,2023-12-08T12:23:11.000Z,2023-12-07T23:00:00.000Z,0
68261e8a135f2cb0d06b10ed,Software Engineering - RE,Meeting,,,130,done,682328e4b838d475ecd54f91,2023-12-07T19:15:07.000Z,2023-12-06T23:00:00.000Z,0
68261e8a135f2cb0d06b10ee,Software Engineering - RE,Meeting,,,28,done,682328e4b838d475ecd54f91,2023-12-07T17:26:56.000Z,2023-12-06T23:00:00.000Z,0
68261e8a135f2cb0d06b10ef,Software Engineering - RE,Mapping to requirements ,,,35,done,682328e4b838d475ecd54f91,2023-12-07T16:26:30.000Z,2023-12-06T23:00:00.000Z,0
68261e8a135f2cb0d06b10f0,Software Engineering - RE,Mapping to requirements ,,,37,done,682328e4b838d475ecd54f91,2023-12-07T16:04:30.000Z,2023-12-06T23:00:00.000Z,0
68261e8a135f2cb0d06b10f1,Software Engineering - MP,Audio effects bug fixes,,,25,done,682328e4b838d475ecd54f91,2023-12-06T14:32:44.000Z,2023-12-05T23:00:00.000Z,0
68261e8a135f2cb0d06b10f2,Software Engineering - MP,Audio effects bug fixes,,,25,done,682328e4b838d475ecd54f91,2023-12-06T13:39:25.000Z,2023-12-05T23:00:00.000Z,0
68261e8a135f2cb0d06b10f3,Software Engineering - MP,Audio effects bug fixes,,,30,done,682328e4b838d475ecd54f91,2023-12-06T12:56:18.000Z,2023-12-05T23:00:00.000Z,0
68261e8a135f2cb0d06b10f4,Software Engineering - MP,PMR Documentation,,,35,done,682328e4b838d475ecd54f91,2023-12-06T11:01:26.000Z,2023-12-05T23:00:00.000Z,0
68261e8a135f2cb0d06b10f5,Software Engineering - MP,PMR Documentation,,,60,done,682328e4b838d475ecd54f91,2023-12-06T10:09:02.000Z,2023-12-05T23:00:00.000Z,0
68261e8a135f2cb0d06b10f6,Software Engineering - RE,Design Meeting,,,140,done,682328e4b838d475ecd54f91,2023-12-06T09:21:03.000Z,2023-12-05T23:00:00.000Z,0
68261e8a135f2cb0d06b10f7,Software Engineering - MP,PMR Documentation Fixing,,,35,done,682328e4b838d475ecd54f91,2023-12-05T17:37:57.000Z,2023-12-04T23:00:00.000Z,0
68261e8a135f2cb0d06b10f8,Software Engineering - MP,Gantt Chart,,,65,done,682328e4b838d475ecd54f91,2023-12-05T16:51:52.000Z,2023-12-04T23:00:00.000Z,0
68261e8a135f2cb0d06b10f9,Software Engineering - MP,Gantt Chart,,,60,done,682328e4b838d475ecd54f91,2023-12-05T13:54:38.000Z,2023-12-04T23:00:00.000Z,0
68261e8a135f2cb0d06b10fa,Software Engineering - MP,Refactoring HelloController,,,42,done,682328e4b838d475ecd54f91,2023-12-05T12:52:18.000Z,2023-12-04T23:00:00.000Z,0
68261e8a135f2cb0d06b10fb,Software Engineering - MP,Meeting,,,83,done,682328e4b838d475ecd54f91,2023-12-05T11:52:49.000Z,2023-12-04T23:00:00.000Z,0
68261e8a135f2cb0d06b10fc,Software Engineering - RE,My bookings design,,,40,done,682328e4b838d475ecd54f91,2023-12-05T09:27:19.000Z,2023-12-04T23:00:00.000Z,0
68261e8a135f2cb0d06b10fd,Software Engineering - RE,My bookings design,,,30,done,682328e4b838d475ecd54f91,2023-12-05T08:48:33.000Z,2023-12-04T23:00:00.000Z,0
68261e8a135f2cb0d06b10fe,Software Engineering - RE,Meeting,,,36,done,682328e4b838d475ecd54f91,2023-12-04T19:31:01.000Z,2023-12-03T23:00:00.000Z,0
68261e8a135f2cb0d06b10ff,Software Engineering - RE,Meeting,,,55,done,682328e4b838d475ecd54f91,2023-12-04T18:55:48.000Z,2023-12-03T23:00:00.000Z,0
68261e8a135f2cb0d06b1100,Software Engineering - MP,Audio effects bug fixes,,,15,done,682328e4b838d475ecd54f91,2023-12-04T16:03:24.000Z,2023-12-03T23:00:00.000Z,0
68261e8a135f2cb0d06b1101,Software Engineering - MP,Audio effects bug fixes,,,25,done,682328e4b838d475ecd54f91,2023-12-04T14:03:04.000Z,2023-12-03T23:00:00.000Z,0
68261e8a135f2cb0d06b1102,Software Engineering - MP,Audio effects bug fixes,,,80,done,682328e4b838d475ecd54f91,2023-12-04T11:50:23.000Z,2023-12-03T23:00:00.000Z,0
68261e8a135f2cb0d06b1103,Software Engineering - MP,Reading/exit confirmation button,,,60,done,682328e4b838d475ecd54f91,2023-12-04T08:09:24.000Z,2023-12-03T23:00:00.000Z,0
68261e8a135f2cb0d06b1104,Software Engineering - MP,UI Work,,,25,done,682328e4b838d475ecd54f91,2023-12-03T18:52:09.000Z,2023-12-02T23:00:00.000Z,0
68261e8a135f2cb0d06b1105,Software Engineering - MP,UI Work,,,20,done,682328e4b838d475ecd54f91,2023-12-03T18:32:34.000Z,2023-12-02T23:00:00.000Z,0
68261e8a135f2cb0d06b1106,Software Engineering - MP,UI Work,,,20,done,682328e4b838d475ecd54f91,2023-12-03T18:01:32.000Z,2023-12-02T23:00:00.000Z,0
68261e8a135f2cb0d06b1107,Software Engineering - MP,Trying to add the files,,,55,done,682328e4b838d475ecd54f91,2023-12-03T17:37:57.000Z,2023-12-02T23:00:00.000Z,0
68261e8a135f2cb0d06b1108,Software Engineering - MP,Fixing directory/local branch files/modules,,,60,done,682328e4b838d475ecd54f91,2023-12-03T16:20:54.000Z,2023-12-02T23:00:00.000Z,0
68261e8a135f2cb0d06b1109,Software Engineering - MP,Work on local branch to see how it works,,,35,done,682328e4b838d475ecd54f91,2023-12-03T15:26:31.000Z,2023-12-02T23:00:00.000Z,0
68261e8a135f2cb0d06b110a,Software Engineering - MP,Git Bash,,,25,done,682328e4b838d475ecd54f91,2023-12-03T13:26:13.000Z,2023-12-02T23:00:00.000Z,0
68261e8a135f2cb0d06b110b,Software Engineering - MP,Git Bash,,,50,done,682328e4b838d475ecd54f91,2023-12-03T12:22:44.000Z,2023-12-02T23:00:00.000Z,0
68261e8a135f2cb0d06b110c,Software Engineering - RE,Meeting,,,150,done,682328e4b838d475ecd54f91,2023-12-01T20:22:32.000Z,2023-11-30T23:00:00.000Z,0
68261e8a135f2cb0d06b110d,Software Engineering - MP,Meeting,,,210,done,682328e4b838d475ecd54f91,2023-12-01T13:09:49.000Z,2023-11-30T23:00:00.000Z,0
68261e8a135f2cb0d06b110e,Software Engineering - MP,Audio effects,,,25,done,682328e4b838d475ecd54f91,2023-12-01T10:40:58.000Z,2023-11-30T23:00:00.000Z,0
68261e8a135f2cb0d06b110f,Software Engineering - MP,Audio effects,,,60,done,682328e4b838d475ecd54f91,2023-12-01T07:16:49.000Z,2023-11-30T23:00:00.000Z,0
68261e8a135f2cb0d06b1110,Software Engineering - RE,meeting,,,120,done,682328e4b838d475ecd54f91,2023-11-30T20:02:29.000Z,2023-11-29T23:00:00.000Z,0
68261e8a135f2cb0d06b1111,Software Engineering - RE,meeting,,,40,done,682328e4b838d475ecd54f91,2023-11-30T18:42:12.000Z,2023-11-29T23:00:00.000Z,0
68261e8a135f2cb0d06b1112,Software Engineering - MP,Individual report,,,65,done,682328e4b838d475ecd54f91,2023-11-30T15:56:21.000Z,2023-11-29T23:00:00.000Z,0
68261e8a135f2cb0d06b1113,Software Engineering - MP,Individual report,,,35,done,682328e4b838d475ecd54f91,2023-11-30T15:15:14.000Z,2023-11-29T23:00:00.000Z,0
68261e8a135f2cb0d06b1114,Software Engineering - MP,Audio Effects ,,,35,done,682328e4b838d475ecd54f91,2023-11-30T14:25:12.000Z,2023-11-29T23:00:00.000Z,0
68261e8a135f2cb0d06b1115,Software Engineering - MP,Audio Effects ,,,25,done,682328e4b838d475ecd54f91,2023-11-30T13:40:19.000Z,2023-11-29T23:00:00.000Z,0
68261e8a135f2cb0d06b1116,Software Engineering - MP,Audio Effects ,,,40,done,682328e4b838d475ecd54f91,2023-11-30T12:46:45.000Z,2023-11-29T23:00:00.000Z,0
68261e8a135f2cb0d06b1117,Software Engineering - MP,Audio Effects ,,,35,done,682328e4b838d475ecd54f91,2023-11-30T12:02:27.000Z,2023-11-29T23:00:00.000Z,0
68261e8a135f2cb0d06b1118,Software Engineering - RE,Meeting,,,65,done,682328e4b838d475ecd54f91,2023-11-29T18:32:50.000Z,2023-11-28T23:00:00.000Z,0
68261e8a135f2cb0d06b1119,Software Engineering - RE,Meeting,,,130,done,682328e4b838d475ecd54f91,2023-11-29T17:45:03.000Z,2023-11-28T23:00:00.000Z,0
68261e8a135f2cb0d06b111a,Software Engineering - RE,Meeting,,,15,done,682328e4b838d475ecd54f91,2023-11-29T16:01:54.000Z,2023-11-28T23:00:00.000Z,0
68261e8a135f2cb0d06b111b,Software Engineering - MP,Audio effects,,,60,done,682328e4b838d475ecd54f91,2023-11-29T14:29:51.000Z,2023-11-28T23:00:00.000Z,0
68261e8a135f2cb0d06b111c,Software Engineering - MP,Audio effects,,,30,done,682328e4b838d475ecd54f91,2023-11-29T12:31:30.000Z,2023-11-28T23:00:00.000Z,0
68261e8a135f2cb0d06b111d,Software Engineering - RE,Meeting,,,120,done,682328e4b838d475ecd54f91,2023-11-28T19:30:23.000Z,2023-11-27T23:00:00.000Z,0
68261e8a135f2cb0d06b111e,Software Engineering - MP,UI Screens SceneBuilder,,,45,done,682328e4b838d475ecd54f91,2023-11-28T17:43:45.000Z,2023-11-27T23:00:00.000Z,0
68261e8a135f2cb0d06b111f,Software Engineering - MP,UI Screens SceneBuilder,,,20,done,682328e4b838d475ecd54f91,2023-11-28T16:52:33.000Z,2023-11-27T23:00:00.000Z,0
68261e8a135f2cb0d06b1120,Software Engineering - MP,UI Screens SceneBuilder,,,40,done,682328e4b838d475ecd54f91,2023-11-28T14:03:48.000Z,2023-11-27T23:00:00.000Z,0
68261e8a135f2cb0d06b1121,Software Engineering - MP,UI Screens SceneBuilder,,,30,done,682328e4b838d475ecd54f91,2023-11-28T11:56:47.000Z,2023-11-27T23:00:00.000Z,0
68261e8a135f2cb0d06b1122,Software Engineering - MP,Meeting,,,70,done,682328e4b838d475ecd54f91,2023-11-28T11:56:29.000Z,2023-11-27T23:00:00.000Z,0
68261e8a135f2cb0d06b1123,Software Engineering - MP,UI Screens SceneBuilder,,,25,done,682328e4b838d475ecd54f91,2023-11-28T09:18:55.000Z,2023-11-27T23:00:00.000Z,0
68261e8a135f2cb0d06b1124,Software Engineering - MP,UI Screens SceneBuilder,,,20,done,682328e4b838d475ecd54f91,2023-11-28T08:58:54.000Z,2023-11-27T23:00:00.000Z,0
68261e8a135f2cb0d06b1125,Software Engineering - RE,Assignment 2,,,40,done,682328e4b838d475ecd54f91,2023-11-28T06:55:32.000Z,2023-11-27T23:00:00.000Z,0
68261e8a135f2cb0d06b1126,Software Engineering - RE,Meeting,,,130,done,682328e4b838d475ecd54f91,2023-11-27T19:37:15.000Z,2023-11-26T23:00:00.000Z,0
68261e8a135f2cb0d06b10b8,Software Engineering - RE,study for the exams,,,30,done,682328e4b838d475ecd54f91,2023-12-19T17:01:47.000Z,2023-12-18T23:00:00.000Z,0
68261e8a135f2cb0d06b10b9,Software Engineering - RE,study for the exams,,,28,done,682328e4b838d475ecd54f91,2023-12-19T16:33:45.000Z,2023-12-18T23:00:00.000Z,0
68261e8a135f2cb0d06b1129,Software Engineering - MP,UI,,,25,done,682328e4b838d475ecd54f91,2023-11-27T12:36:27.000Z,2023-11-26T23:00:00.000Z,0
68261e8a135f2cb0d06b112a,Software Engineering - MP,UI,,,27,done,682328e4b838d475ecd54f91,2023-11-27T12:02:12.000Z,2023-11-26T23:00:00.000Z,0
68261e8a135f2cb0d06b112b,Software Engineering - RE,Reading in the book,,,60,done,682328e4b838d475ecd54f91,2023-11-27T11:28:54.000Z,2023-11-26T23:00:00.000Z,0
68261e8a135f2cb0d06b112c,Software Engineering - RE,UX Interfaces,,,25,done,682328e4b838d475ecd54f91,2023-11-26T19:54:48.000Z,2023-11-25T23:00:00.000Z,0
68261e8a135f2cb0d06b112d,Software Engineering - RE,UX Interfaces,,,25,done,682328e4b838d475ecd54f91,2023-11-26T19:12:48.000Z,2023-11-25T23:00:00.000Z,0
68261e8a135f2cb0d06b112e,Software Engineering - RE,UX Interfaces,,,25,done,682328e4b838d475ecd54f91,2023-11-26T18:29:32.000Z,2023-11-25T23:00:00.000Z,0
68261e8a135f2cb0d06b112f,Software Engineering - MP,FIGMA,,,35,done,682328e4b838d475ecd54f91,2023-11-26T17:34:43.000Z,2023-11-25T23:00:00.000Z,0
68261e8a135f2cb0d06b1130,Software Engineering - MP,FIGMA,,,25,done,682328e4b838d475ecd54f91,2023-11-26T17:08:40.000Z,2023-11-25T23:00:00.000Z,0
68261e8a135f2cb0d06b1131,Software Engineering - OOP,Assignments submission ,,,39,done,682328e4b838d475ecd54f91,2023-11-26T15:52:26.000Z,2023-11-25T23:00:00.000Z,0
68261e8a135f2cb0d06b1132,Software Engineering - OOP,Assignments submission ,,,31,done,682328e4b838d475ecd54f91,2023-11-26T15:15:05.000Z,2023-11-25T23:00:00.000Z,0
68261e8a135f2cb0d06b1133,Software Engineering - OOP,Assignments submission ,,,35,done,682328e4b838d475ecd54f91,2023-11-26T13:54:27.000Z,2023-11-25T23:00:00.000Z,0
68261e8a135f2cb0d06b1134,Software Engineering - RE,Meeting ,,,30,done,682328e4b838d475ecd54f91,2023-11-26T12:26:58.000Z,2023-11-25T23:00:00.000Z,0
68261e8a135f2cb0d06b1135,Software Engineering - RE,Meeting ,,,120,done,682328e4b838d475ecd54f91,2023-11-26T11:57:59.000Z,2023-11-25T23:00:00.000Z,0
68261e8a135f2cb0d06b1136,Software Engineering - OOP,Assignments submission ,,,25,done,682328e4b838d475ecd54f91,2023-11-26T11:57:34.000Z,2023-11-25T23:00:00.000Z,0
68261e8a135f2cb0d06b1137,Software Engineering - RE,Lectures,,,21,done,682328e4b838d475ecd54f91,2023-11-25T22:39:16.000Z,2023-11-24T23:00:00.000Z,0
68261e8a135f2cb0d06b1138,Software Engineering - OOP,Assignment 2,,,75,done,682328e4b838d475ecd54f91,2023-11-25T21:35:40.000Z,2023-11-24T23:00:00.000Z,0
68261e8a135f2cb0d06b1139,Software Engineering - OOP,Assignment 1,,,40,done,682328e4b838d475ecd54f91,2023-11-25T20:45:26.000Z,2023-11-24T23:00:00.000Z,0
68261e8a135f2cb0d06b113a,Software Engineering - OOP,Assignment 1,,,45,done,682328e4b838d475ecd54f91,2023-11-25T19:00:28.000Z,2023-11-24T23:00:00.000Z,0
68261e8a135f2cb0d06b113b,Software Engineering - OOP,Assignment 1,,,50,done,682328e4b838d475ecd54f91,2023-11-25T18:27:06.000Z,2023-11-24T23:00:00.000Z,0
68261e8a135f2cb0d06b113c,Software Engineering - OOP,Assignment 1,,,55,done,682328e4b838d475ecd54f91,2023-11-25T16:37:40.000Z,2023-11-24T23:00:00.000Z,0
68261e8a135f2cb0d06b113d,Software Engineering - OOP,Assignment 1,,,55,done,682328e4b838d475ecd54f91,2023-11-25T11:18:01.000Z,2023-11-24T23:00:00.000Z,0
68261e8a135f2cb0d06b113e,Software Engineering - OOP,Assignment 1,,,20,done,682328e4b838d475ecd54f91,2023-11-25T10:04:19.000Z,2023-11-24T23:00:00.000Z,0
68261e8a135f2cb0d06b113f,Software Engineering - OOP,Assignment 1,,,45,done,682328e4b838d475ecd54f91,2023-11-24T21:28:38.000Z,2023-11-23T23:00:00.000Z,0
68261e8a135f2cb0d06b1140,Software Engineering - OOP,Assignment 1,,,32,done,682328e4b838d475ecd54f91,2023-11-24T20:07:22.000Z,2023-11-23T23:00:00.000Z,0
68261e8a135f2cb0d06b1141,Software Engineering - RE,Lectures,,,25,done,682328e4b838d475ecd54f91,2023-11-24T19:15:36.000Z,2023-11-23T23:00:00.000Z,0
68261e8a135f2cb0d06b1142,Software Engineering - RE,Lectures,,,45,done,682328e4b838d475ecd54f91,2023-11-24T18:32:07.000Z,2023-11-23T23:00:00.000Z,0
68261e8a135f2cb0d06b1143,Software Engineering - RE,Lectures,,,35,done,682328e4b838d475ecd54f91,2023-11-24T17:27:49.000Z,2023-11-23T23:00:00.000Z,0
68261e8a135f2cb0d06b1144,Software Engineering - RE,Lectures,,,50,done,682328e4b838d475ecd54f91,2023-11-24T16:42:05.000Z,2023-11-23T23:00:00.000Z,0
68261e8a135f2cb0d06b1145,Software Engineering - RE,Meeting,,,95,done,682328e4b838d475ecd54f91,2023-11-23T20:08:34.000Z,2023-11-22T23:00:00.000Z,0
68261e8a135f2cb0d06b1146,Software Engineering - OOP,Assignment 3,,,25,done,682328e4b838d475ecd54f91,2023-11-23T17:22:49.000Z,2023-11-22T23:00:00.000Z,0
68261e8a135f2cb0d06b1147,Software Engineering - OOP,Assignment 3,,,25,done,682328e4b838d475ecd54f91,2023-11-23T16:45:30.000Z,2023-11-22T23:00:00.000Z,0
68261e8a135f2cb0d06b1148,Software Engineering - OOP,Assignment 3,,,55,done,682328e4b838d475ecd54f91,2023-11-23T15:05:28.000Z,2023-11-22T23:00:00.000Z,0
68261e8a135f2cb0d06b1149,Software Engineering - OOP,Assignment 3,,,45,done,682328e4b838d475ecd54f91,2023-11-23T13:27:18.000Z,2023-11-22T23:00:00.000Z,0
68261e8a135f2cb0d06b114a,Software Engineering - OOP,Assignment 3,,,40,done,682328e4b838d475ecd54f91,2023-11-23T12:36:08.000Z,2023-11-22T23:00:00.000Z,0
68261e8a135f2cb0d06b114b,Software Engineering - OOP,Assignment 3,,,20,done,682328e4b838d475ecd54f91,2023-11-23T11:30:54.000Z,2023-11-22T23:00:00.000Z,0
68261e8a135f2cb0d06b114c,Software Engineering - OOP,Assignment 3,,,35,done,682328e4b838d475ecd54f91,2023-11-23T10:55:41.000Z,2023-11-22T23:00:00.000Z,0
68261e8a135f2cb0d06b114d,Software Engineering - OOP,Assignment 3,,,25,done,682328e4b838d475ecd54f91,2023-11-23T09:55:46.000Z,2023-11-22T23:00:00.000Z,0
68261e8a135f2cb0d06b114e,Software Engineering - OOP,Assignment 3,,,35,done,682328e4b838d475ecd54f91,2023-11-23T09:08:24.000Z,2023-11-22T23:00:00.000Z,0
68261e8a135f2cb0d06b114f,Software Engineering - RE,meeting,,,120,done,682328e4b838d475ecd54f91,2023-11-22T19:41:47.000Z,2023-11-21T23:00:00.000Z,0
68261e8a135f2cb0d06b1150,Software Engineering - MP,JavaFX,,,25,done,682328e4b838d475ecd54f91,2023-11-22T18:18:18.000Z,2023-11-21T23:00:00.000Z,0
68261e8a135f2cb0d06b1151,Software Engineering - MP,JavaFX,,,45,done,682328e4b838d475ecd54f91,2023-11-22T17:35:26.000Z,2023-11-21T23:00:00.000Z,0
68261e8a135f2cb0d06b1152,Software Engineering - MP,JavaFX,,,25,done,682328e4b838d475ecd54f91,2023-11-22T13:45:20.000Z,2023-11-21T23:00:00.000Z,0
68261e8a135f2cb0d06b1153,Software Engineering - MP,JavaFX,,,20,done,682328e4b838d475ecd54f91,2023-11-22T08:17:30.000Z,2023-11-21T23:00:00.000Z,0
68261e8a135f2cb0d06b1154,Software Engineering - MP,JavaFX,,,25,done,682328e4b838d475ecd54f91,2023-11-22T07:44:38.000Z,2023-11-21T23:00:00.000Z,0
68261e8a135f2cb0d06b1155,Software Engineering - RE,MEETING,,,115,done,682328e4b838d475ecd54f91,2023-11-21T19:06:33.000Z,2023-11-20T23:00:00.000Z,0
68261e8a135f2cb0d06b1156,Software Engineering - MP,JavaFX,,,25,done,682328e4b838d475ecd54f91,2023-11-21T16:50:40.000Z,2023-11-20T23:00:00.000Z,0
68261e8a135f2cb0d06b1157,Software Engineering - MP,JavaFX,,,25,done,682328e4b838d475ecd54f91,2023-11-21T16:14:03.000Z,2023-11-20T23:00:00.000Z,0
68261e8a135f2cb0d06b1158,Software Engineering - RE,Elicitation reading,,,25,done,682328e4b838d475ecd54f91,2023-11-21T12:42:34.000Z,2023-11-20T23:00:00.000Z,0
68261e8a135f2cb0d06b1159,Software Engineering - MP,MEETING,,,50,done,682328e4b838d475ecd54f91,2023-11-21T11:12:21.000Z,2023-11-20T23:00:00.000Z,0
68261e8a135f2cb0d06b115a,Software Engineering - RE,Elicitation lecture reading,,,20,done,682328e4b838d475ecd54f91,2023-11-21T09:59:24.000Z,2023-11-20T23:00:00.000Z,0
68261e8a135f2cb0d06b115b,Software Engineering - RE,Elicitation lecture reading,,,45,done,682328e4b838d475ecd54f91,2023-11-21T08:16:51.000Z,2023-11-20T23:00:00.000Z,0
68261e8a135f2cb0d06b115c,Software Engineering - MP,Figma / UI prototyping,,,25,done,682328e4b838d475ecd54f91,2023-11-20T19:52:11.000Z,2023-11-19T23:00:00.000Z,0
68261e8a135f2cb0d06b115d,Software Engineering - MP,Figma / UI prototyping,,,25,done,682328e4b838d475ecd54f91,2023-11-20T19:00:35.000Z,2023-11-19T23:00:00.000Z,0
68261e8a135f2cb0d06b115e,Software Engineering - MP,Figma / UI prototyping,,,30,done,682328e4b838d475ecd54f91,2023-11-20T18:14:17.000Z,2023-11-19T23:00:00.000Z,0
68261e8a135f2cb0d06b115f,Software Engineering - RE,Group meeting / Assignment2 ,,,45,done,682328e4b838d475ecd54f91,2023-11-20T17:48:43.000Z,2023-11-19T23:00:00.000Z,0
68261e8a135f2cb0d06b1160,Software Engineering - RE,Group meeting,,,120,done,682328e4b838d475ecd54f91,2023-11-16T19:58:06.000Z,2023-11-15T23:00:00.000Z,0
68261e8a135f2cb0d06b1161,Software Engineering - MP,Fix Gantt chart + CPM,,,15,done,682328e4b838d475ecd54f91,2023-11-16T14:19:29.000Z,2023-11-15T23:00:00.000Z,0
68261e8a135f2cb0d06b1162,Software Engineering - MP,Fix Gantt chart + CPM,,,25,done,682328e4b838d475ecd54f91,2023-11-16T13:48:56.000Z,2023-11-15T23:00:00.000Z,0
68261e8a135f2cb0d06b1163,Software Engineering - MP,Fix Gantt chart + CPM,,,30,done,682328e4b838d475ecd54f91,2023-11-16T13:23:04.000Z,2023-11-15T23:00:00.000Z,0
68261e8a135f2cb0d06b1164,Software Engineering - MP,Fix Gantt chart + CPM,,,45,done,682328e4b838d475ecd54f91,2023-11-16T12:23:45.000Z,2023-11-15T23:00:00.000Z,0
68261e8a135f2cb0d06b1165,Software Engineering - MP,Fix Gantt chart + CPM,,,30,done,682328e4b838d475ecd54f91,2023-11-16T11:31:11.000Z,2023-11-15T23:00:00.000Z,0
68261e8a135f2cb0d06b1166,Software Engineering - RE,Group Work: SD/SR diagrams,,,35,done,682328e4b838d475ecd54f91,2023-11-15T20:29:50.000Z,2023-11-14T23:00:00.000Z,0
68261e8a135f2cb0d06b1167,Software Engineering - RE,Group Work: SD/SR diagrams,,,25,done,682328e4b838d475ecd54f91,2023-11-15T15:31:18.000Z,2023-11-14T23:00:00.000Z,0
68261e8a135f2cb0d06b1168,Software Engineering - RE,Group Work: SD/SR diagrams,,,200,done,682328e4b838d475ecd54f91,2023-11-15T15:02:49.000Z,2023-11-14T23:00:00.000Z,0
68261e8a135f2cb0d06b1169,Software Engineering - RE,Goal Model,,,25,done,682328e4b838d475ecd54f91,2023-11-14T19:35:22.000Z,2023-11-13T23:00:00.000Z,0
68261e8a135f2cb0d06b116a,Software Engineering - RE,Goal Model,,,30,done,682328e4b838d475ecd54f91,2023-11-14T19:10:06.000Z,2023-11-13T23:00:00.000Z,0
68261e8a135f2cb0d06b116b,Software Engineering - RE,Goal Model,,,80,done,682328e4b838d475ecd54f91,2023-11-14T16:18:03.000Z,2023-11-13T23:00:00.000Z,0
68261e8a135f2cb0d06b116c,Software Engineering - MP,Group Meeting ,,,170,done,682328e4b838d475ecd54f91,2023-11-14T11:15:36.000Z,2023-11-13T23:00:00.000Z,0
68261e8a135f2cb0d06b116d,Software Engineering - RE,Goal Model,,,25,done,682328e4b838d475ecd54f91,2023-11-14T09:52:58.000Z,2023-11-13T23:00:00.000Z,0
68261e8a135f2cb0d06b116e,Software Engineering - RE,Goal Model,,,25,done,682328e4b838d475ecd54f91,2023-11-14T09:12:05.000Z,2023-11-13T23:00:00.000Z,0
68261e8a135f2cb0d06b116f,Software Engineering - RE,Group meeting,,,76,done,682328e4b838d475ecd54f91,2023-11-13T16:54:37.000Z,2023-11-12T23:00:00.000Z,0
68261e8a135f2cb0d06b1170,Software Engineering - OOP,Assignment 3 - resubmission,,,25,done,682328e4b838d475ecd54f91,2023-11-13T13:39:34.000Z,2023-11-12T23:00:00.000Z,0
68261e8a135f2cb0d06b1171,Software Engineering - OOP,Assignment 3 - resubmission,,,25,done,682328e4b838d475ecd54f91,2023-11-13T12:54:56.000Z,2023-11-12T23:00:00.000Z,0
68261e8a135f2cb0d06b1172,Software Engineering - OOP,Assignment 3 - resubmission,,,15,done,682328e4b838d475ecd54f91,2023-11-13T12:29:53.000Z,2023-11-12T23:00:00.000Z,0
68261e8a135f2cb0d06b1173,Software Engineering - MP,JavaFX,,,15,done,682328e4b838d475ecd54f91,2023-11-13T09:19:39.000Z,2023-11-12T23:00:00.000Z,0
68261e8a135f2cb0d06b1174,Software Engineering - MP,JavaFX,,,25,done,682328e4b838d475ecd54f91,2023-11-13T08:40:47.000Z,2023-11-12T23:00:00.000Z,0
68261e8a135f2cb0d06b1175,Software Engineering - MP,JavaFX,,,25,done,682328e4b838d475ecd54f91,2023-11-12T20:08:15.000Z,2023-11-11T23:00:00.000Z,0
68261e8a135f2cb0d06b1176,Software Engineering - MP,JavaFX,,,20,done,682328e4b838d475ecd54f91,2023-11-12T19:25:26.000Z,2023-11-11T23:00:00.000Z,0
68261e8a135f2cb0d06b1177,Software Engineering - RE,Group meeting question 2,,,120,done,682328e4b838d475ecd54f91,2023-11-12T19:05:35.000Z,2023-11-11T23:00:00.000Z,0
68261e8a135f2cb0d06b1178,Software Engineering - MP,JavaFX,,,25,done,682328e4b838d475ecd54f91,2023-11-12T18:45:24.000Z,2023-11-11T23:00:00.000Z,0
68261e8a135f2cb0d06b1179,Software Engineering - MP,Vids,,,40,done,682328e4b838d475ecd54f91,2023-11-12T17:55:29.000Z,2023-11-11T23:00:00.000Z,0
68261e8a135f2cb0d06b117a,Software Engineering - MP,Vids,,,40,done,682328e4b838d475ecd54f91,2023-11-12T17:05:31.000Z,2023-11-11T23:00:00.000Z,0
68261e8a135f2cb0d06b117b,Software Engineering - MP,Vids,,,30,done,682328e4b838d475ecd54f91,2023-11-12T14:09:15.000Z,2023-11-11T23:00:00.000Z,0
68261e8a135f2cb0d06b117c,Reading,How to Think Like a Philosopher,,,31,done,682328e4b838d475ecd54f91,2023-11-11T18:15:55.000Z,2023-11-10T23:00:00.000Z,0
68261e8a135f2cb0d06b117d,Software Engineering - MP,Vids,,,25,done,682328e4b838d475ecd54f91,2023-11-11T16:37:42.000Z,2023-11-10T23:00:00.000Z,0
68261e8a135f2cb0d06b117e,Software Engineering - RE,Group meeting ,,,80,done,682328e4b838d475ecd54f91,2023-11-10T20:00:29.000Z,2023-11-09T23:00:00.000Z,0
68261e8a135f2cb0d06b117f,Software Engineering - RE,Group meeting ,,,40,done,682328e4b838d475ecd54f91,2023-11-10T18:25:19.000Z,2023-11-09T23:00:00.000Z,0
68261e8a135f2cb0d06b1180,Software Engineering - MP,Group meeting ,,,170,done,682328e4b838d475ecd54f91,2023-11-10T13:44:09.000Z,2023-11-09T23:00:00.000Z,0
68261e8a135f2cb0d06b1181,Software Engineering - RE,Group meeting,,,60,done,682328e4b838d475ecd54f91,2023-11-09T17:29:49.000Z,2023-11-08T23:00:00.000Z,0
